	herb_id	herb_name	herb_type	target	Resource
1028	HBIN042199	rhein	Anthraquinone	CDK2	Mahuang
1029	HBIN042199	rhein	Anthraquinone	CA2	Mahuang
1030	HBIN042199	rhein	Anthraquinone	GSK3B	Mahuang
1031	HBIN042199	rhein	Anthraquinone	PIM1	Mahuang
1032	HBIN042199	rhein	Anthraquinone	BAX	Mahuang
1033	HBIN042199	rhein	Anthraquinone	EGFR	Mahuang
1034	HBIN042199	rhein	Anthraquinone	DNMT1	Mahuang
1035	HBIN042199	rhein	Anthraquinone	CASP3	Mahuang
1036	HBIN042199	rhein	Anthraquinone	AKR1B1	Mahuang
1037	HBIN042199	rhein	Anthraquinone	STAT3	Mahuang
1038	HBIN042199	rhein	Anthraquinone	PARP1	Mahuang
1039	HBIN042199	rhein	Anthraquinone	DPP4	Mahuang
1040	HBIN042199	rhein	Anthraquinone	TNF	Mahuang
1041	HBIN042199	rhein	Anthraquinone	MAPK14	Mahuang
1042	HBIN042199	rhein	Anthraquinone	PTGS2	Mahuang
1043	HBIN042199	rhein	Anthraquinone	PPARG	Mahuang
1044	HBIN043437	scoparone	Coumarin	DECR1	Mixed
1045	HBIN043437	scoparone	Coumarin	ESR1	Mixed
1046	HBIN043437	scoparone	Coumarin	GABRA1	Mixed
1047	HBIN043437	scoparone	Coumarin	PTGS1	Mixed
1048	HBIN043437	scoparone	Coumarin	GRIA2	Mixed
1049	HBIN043437	scoparone	Coumarin	CXCL8	Mixed
1050	HBIN043437	scoparone	Coumarin	NOS1	Mixed
1051	HBIN043437	scoparone	Coumarin	ADRB2	Mixed
1052	HBIN043437	scoparone	Coumarin	DPEP1	Mixed
1053	HBIN043437	scoparone	Coumarin	CCNA2	Mixed
1054	HBIN043437	scoparone	Coumarin	NOS2	Mixed
1055	HBIN043437	scoparone	Coumarin	PPARG	Mixed
1056	HBIN043437	scoparone	Coumarin	CDK2	Mixed
1057	HBIN043437	scoparone	Coumarin	RELA	Mixed
1058	HBIN043437	scoparone	Coumarin	MTRR	Mixed
1059	HBIN043437	scoparone	Coumarin	TYW1	Mixed
1060	HBIN043437	scoparone	Coumarin	DCT	Mixed
1061	HBIN043437	scoparone	Coumarin	CA2	Mixed
1062	HBIN043437	scoparone	Coumarin	LTA4H	Mixed
1063	HBIN043437	scoparone	Coumarin	PIM1	Mixed
1064	HBIN043437	scoparone	Coumarin	NOS3	Mixed
1065	HBIN043437	scoparone	Coumarin	POR	Mixed
1066	HBIN043437	scoparone	Coumarin	TYR	Mixed
1067	HBIN043437	scoparone	Coumarin	NDOR1	Mixed
1068	HBIN043437	scoparone	Coumarin	SLC6A4	Mixed
1069	HBIN043437	scoparone	Coumarin	DPP4	Mixed
1070	HBIN043437	scoparone	Coumarin	TYRP1	Mixed
1071	HBIN043437	scoparone	Coumarin	MAOB	Mixed
1072	HBIN043437	scoparone	Coumarin	CCL2	Mixed
1073	HBIN043437	scoparone	Coumarin	PTGS2	Mixed
1074	HBIN043437	scoparone	Coumarin	PKIA	Mixed
1075	HBIN043437	scoparone	Coumarin	CHRM1	Mixed
1076	HBIN043437	scoparone	Coumarin	NFKBIA	Mixed
1077	HBIN042670	rutin	Flavonoid	DIO1	Mahuang
1078	HBIN042670	rutin	Flavonoid	HAS2	Mahuang
1079	HBIN042670	rutin	Flavonoid	STAT4	Mahuang
1080	HBIN042670	rutin	Flavonoid	CXCL8	Mahuang
1081	HBIN042670	rutin	Flavonoid	IL1B	Mahuang
1082	HBIN042670	rutin	Flavonoid	HMGCR	Mahuang
1083	HBIN042670	rutin	Flavonoid	TBXAS1	Mahuang
1084	HBIN042670	rutin	Flavonoid	IL6	Mahuang
1085	HBIN042670	rutin	Flavonoid	SIRT1	Mahuang
1086	HBIN042670	rutin	Flavonoid	TFAM	Mahuang
1087	HBIN042670	rutin	Flavonoid	ALOX5	Mahuang
1088	HBIN042670	rutin	Flavonoid	FCER2	Mahuang
1089	HBIN042670	rutin	Flavonoid	NOS2	Mahuang
1090	HBIN042670	rutin	Flavonoid	S100A8	Mahuang
1091	HBIN042670	rutin	Flavonoid	UCP1	Mahuang
1092	HBIN042670	rutin	Flavonoid	C5AR1	Mahuang
1093	HBIN042670	rutin	Flavonoid	PRKCB	Mahuang
1094	HBIN042670	rutin	Flavonoid	RELA	Mahuang
1095	HBIN042670	rutin	Flavonoid	PPARGC1A	Mahuang
1096	HBIN042670	rutin	Flavonoid	CAT	Mahuang
1097	HBIN042670	rutin	Flavonoid	GSTP1	Mahuang
1098	HBIN042670	rutin	Flavonoid	INS	Mahuang
1099	HBIN042670	rutin	Flavonoid	CASP3	Mahuang
1100	HBIN042670	rutin	Flavonoid	POR	Mahuang
1101	HBIN042670	rutin	Flavonoid	SOD1	Mahuang
1102	HBIN042670	rutin	Flavonoid	CXCL1	Mahuang
1103	HBIN042670	rutin	Flavonoid	TNF	Mahuang
1104	HBIN042670	rutin	Flavonoid	MPO	Mahuang
1105	HBIN042670	rutin	Flavonoid	ITGB2	Mahuang
1106	HBIN042670	rutin	Flavonoid	TBXA2R	Mahuang
1107	HBIN042670	rutin	Flavonoid	IFNG	Mahuang
1108	HBIN042670	rutin	Flavonoid	DIO1	Jinyinhua
1109	HBIN042670	rutin	Flavonoid	HAS2	Jinyinhua
1110	HBIN042670	rutin	Flavonoid	STAT4	Jinyinhua
1111	HBIN042670	rutin	Flavonoid	CXCL8	Jinyinhua
1112	HBIN042670	rutin	Flavonoid	IL1B	Jinyinhua
1113	HBIN042670	rutin	Flavonoid	HMGCR	Jinyinhua
1114	HBIN042670	rutin	Flavonoid	TBXAS1	Jinyinhua
1115	HBIN042670	rutin	Flavonoid	IL6	Jinyinhua
1116	HBIN042670	rutin	Flavonoid	SIRT1	Jinyinhua
1117	HBIN042670	rutin	Flavonoid	TFAM	Jinyinhua
1118	HBIN042670	rutin	Flavonoid	ALOX5	Jinyinhua
1119	HBIN042670	rutin	Flavonoid	FCER2	Jinyinhua
1120	HBIN042670	rutin	Flavonoid	NOS2	Jinyinhua
1121	HBIN042670	rutin	Flavonoid	S100A8	Jinyinhua
1122	HBIN042670	rutin	Flavonoid	UCP1	Jinyinhua
1123	HBIN042670	rutin	Flavonoid	C5AR1	Jinyinhua
1124	HBIN042670	rutin	Flavonoid	PRKCB	Jinyinhua
1125	HBIN042670	rutin	Flavonoid	RELA	Jinyinhua
1126	HBIN042670	rutin	Flavonoid	PPARGC1A	Jinyinhua
1127	HBIN042670	rutin	Flavonoid	CAT	Jinyinhua
1128	HBIN042670	rutin	Flavonoid	GSTP1	Jinyinhua
1129	HBIN042670	rutin	Flavonoid	INS	Jinyinhua
1130	HBIN042670	rutin	Flavonoid	CASP3	Jinyinhua
1131	HBIN042670	rutin	Flavonoid	POR	Jinyinhua
1132	HBIN042670	rutin	Flavonoid	SOD1	Jinyinhua
1133	HBIN042670	rutin	Flavonoid	CXCL1	Jinyinhua
1134	HBIN042670	rutin	Flavonoid	TNF	Jinyinhua
1135	HBIN042670	rutin	Flavonoid	MPO	Jinyinhua
1136	HBIN042670	rutin	Flavonoid	ITGB2	Jinyinhua
1137	HBIN042670	rutin	Flavonoid	TBXA2R	Jinyinhua
1138	HBIN042670	rutin	Flavonoid	IFNG	Jinyinhua
1139	HBIN042670	rutin	Flavonoid	DIO1	Qinghao
1140	HBIN042670	rutin	Flavonoid	HAS2	Qinghao
1141	HBIN042670	rutin	Flavonoid	STAT4	Qinghao
1142	HBIN042670	rutin	Flavonoid	CXCL8	Qinghao
1143	HBIN042670	rutin	Flavonoid	IL1B	Qinghao
1144	HBIN042670	rutin	Flavonoid	HMGCR	Qinghao
1145	HBIN042670	rutin	Flavonoid	TBXAS1	Qinghao
1146	HBIN042670	rutin	Flavonoid	IL6	Qinghao
1147	HBIN042670	rutin	Flavonoid	SIRT1	Qinghao
1148	HBIN042670	rutin	Flavonoid	TFAM	Qinghao
1149	HBIN042670	rutin	Flavonoid	ALOX5	Qinghao
1150	HBIN042670	rutin	Flavonoid	FCER2	Qinghao
1151	HBIN042670	rutin	Flavonoid	NOS2	Qinghao
1152	HBIN042670	rutin	Flavonoid	S100A8	Qinghao
1153	HBIN042670	rutin	Flavonoid	UCP1	Qinghao
1154	HBIN042670	rutin	Flavonoid	C5AR1	Qinghao
1155	HBIN042670	rutin	Flavonoid	PRKCB	Qinghao
1156	HBIN042670	rutin	Flavonoid	RELA	Qinghao
1157	HBIN042670	rutin	Flavonoid	PPARGC1A	Qinghao
1158	HBIN042670	rutin	Flavonoid	CAT	Qinghao
1159	HBIN042670	rutin	Flavonoid	GSTP1	Qinghao
1160	HBIN042670	rutin	Flavonoid	INS	Qinghao
1161	HBIN042670	rutin	Flavonoid	CASP3	Qinghao
1162	HBIN042670	rutin	Flavonoid	POR	Qinghao
1163	HBIN042670	rutin	Flavonoid	SOD1	Qinghao
1164	HBIN042670	rutin	Flavonoid	CXCL1	Qinghao
1165	HBIN042670	rutin	Flavonoid	TNF	Qinghao
1166	HBIN042670	rutin	Flavonoid	MPO	Qinghao
1167	HBIN042670	rutin	Flavonoid	ITGB2	Qinghao
1168	HBIN042670	rutin	Flavonoid	TBXA2R	Qinghao
1169	HBIN042670	rutin	Flavonoid	IFNG	Qinghao
1170	HBIN042670	rutin	Flavonoid	DIO1	Huangqin
1171	HBIN042670	rutin	Flavonoid	HAS2	Huangqin
1172	HBIN042670	rutin	Flavonoid	STAT4	Huangqin
1173	HBIN042670	rutin	Flavonoid	CXCL8	Huangqin
1174	HBIN042670	rutin	Flavonoid	IL1B	Huangqin
1175	HBIN042670	rutin	Flavonoid	HMGCR	Huangqin
1176	HBIN042670	rutin	Flavonoid	TBXAS1	Huangqin
1177	HBIN042670	rutin	Flavonoid	IL6	Huangqin
1178	HBIN042670	rutin	Flavonoid	SIRT1	Huangqin
1179	HBIN042670	rutin	Flavonoid	TFAM	Huangqin
1180	HBIN042670	rutin	Flavonoid	ALOX5	Huangqin
1181	HBIN042670	rutin	Flavonoid	FCER2	Huangqin
1182	HBIN042670	rutin	Flavonoid	NOS2	Huangqin
1183	HBIN042670	rutin	Flavonoid	S100A8	Huangqin
1184	HBIN042670	rutin	Flavonoid	UCP1	Huangqin
1185	HBIN042670	rutin	Flavonoid	C5AR1	Huangqin
1186	HBIN042670	rutin	Flavonoid	PRKCB	Huangqin
1187	HBIN042670	rutin	Flavonoid	RELA	Huangqin
1188	HBIN042670	rutin	Flavonoid	PPARGC1A	Huangqin
1189	HBIN042670	rutin	Flavonoid	CAT	Huangqin
1190	HBIN042670	rutin	Flavonoid	GSTP1	Huangqin
1191	HBIN042670	rutin	Flavonoid	INS	Huangqin
1192	HBIN042670	rutin	Flavonoid	CASP3	Huangqin
1193	HBIN042670	rutin	Flavonoid	POR	Huangqin
1194	HBIN042670	rutin	Flavonoid	SOD1	Huangqin
1195	HBIN042670	rutin	Flavonoid	CXCL1	Huangqin
1196	HBIN042670	rutin	Flavonoid	TNF	Huangqin
1197	HBIN042670	rutin	Flavonoid	MPO	Huangqin
1198	HBIN042670	rutin	Flavonoid	ITGB2	Huangqin
1199	HBIN042670	rutin	Flavonoid	TBXA2R	Huangqin
1200	HBIN042670	rutin	Flavonoid	IFNG	Huangqin
1201	HBIN042670	rutin	Flavonoid	DIO1	Lianqiao
1202	HBIN042670	rutin	Flavonoid	HAS2	Lianqiao
1203	HBIN042670	rutin	Flavonoid	STAT4	Lianqiao
1204	HBIN042670	rutin	Flavonoid	CXCL8	Lianqiao
1205	HBIN042670	rutin	Flavonoid	IL1B	Lianqiao
1206	HBIN042670	rutin	Flavonoid	HMGCR	Lianqiao
1207	HBIN042670	rutin	Flavonoid	TBXAS1	Lianqiao
1208	HBIN042670	rutin	Flavonoid	IL6	Lianqiao
1209	HBIN042670	rutin	Flavonoid	SIRT1	Lianqiao
1210	HBIN042670	rutin	Flavonoid	TFAM	Lianqiao
1211	HBIN042670	rutin	Flavonoid	ALOX5	Lianqiao
1212	HBIN042670	rutin	Flavonoid	FCER2	Lianqiao
1213	HBIN042670	rutin	Flavonoid	NOS2	Lianqiao
1214	HBIN042670	rutin	Flavonoid	S100A8	Lianqiao
1215	HBIN042670	rutin	Flavonoid	UCP1	Lianqiao
1216	HBIN042670	rutin	Flavonoid	C5AR1	Lianqiao
1217	HBIN042670	rutin	Flavonoid	PRKCB	Lianqiao
1218	HBIN042670	rutin	Flavonoid	RELA	Lianqiao
1219	HBIN042670	rutin	Flavonoid	PPARGC1A	Lianqiao
1220	HBIN042670	rutin	Flavonoid	CAT	Lianqiao
1221	HBIN042670	rutin	Flavonoid	GSTP1	Lianqiao
1222	HBIN042670	rutin	Flavonoid	INS	Lianqiao
1223	HBIN042670	rutin	Flavonoid	CASP3	Lianqiao
1224	HBIN042670	rutin	Flavonoid	POR	Lianqiao
1225	HBIN042670	rutin	Flavonoid	SOD1	Lianqiao
1226	HBIN042670	rutin	Flavonoid	CXCL1	Lianqiao
1227	HBIN042670	rutin	Flavonoid	TNF	Lianqiao
1228	HBIN042670	rutin	Flavonoid	MPO	Lianqiao
1229	HBIN042670	rutin	Flavonoid	ITGB2	Lianqiao
1230	HBIN042670	rutin	Flavonoid	TBXA2R	Lianqiao
1231	HBIN042670	rutin	Flavonoid	IFNG	Lianqiao
1232	HBIN033867	luteoloside	Flavonoid	HMOX1	Huangqin
1233	HBIN033867	luteoloside	Flavonoid	SLC5A2	Huangqin
1234	HBIN033867	luteoloside	Flavonoid	NDOR1	Huangqin
1235	HBIN033867	luteoloside	Flavonoid	NOS3	Huangqin
1236	HBIN033867	luteoloside	Flavonoid	POR	Huangqin
1237	HBIN033867	luteoloside	Flavonoid	NOS2	Huangqin
1238	HBIN033867	luteoloside	Flavonoid	NOS1	Huangqin
1239	HBIN033867	luteoloside	Flavonoid	MTRR	Huangqin
1240	HBIN033867	luteoloside	Flavonoid	TYW1	Huangqin
1241	HBIN031102	isoquercitrin	Flavonoid	CA2	Jinyinhua
1242	HBIN031102	isoquercitrin	Flavonoid	MRP2	Jinyinhua
1243	HBIN031102	isoquercitrin	Flavonoid	CAR	Jinyinhua
1244	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B10	Jinyinhua
1245	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B1	Jinyinhua
1246	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B10	Niubangzi
1247	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B1	Niubangzi
1248	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B10	Lianqiao
1249	HBIN007333	3,4-dicaffeoylquinic acid	Caffeoylquinic acid	AKR1B1	Lianqiao
1250	HBIN043533	scutellarin	Flavonoid	FN1	Huangqin
1251	HBIN043533	scutellarin	Flavonoid	MAPK3	Huangqin
1252	HBIN043533	scutellarin	Flavonoid	CA2	Huangqin
1253	HBIN043533	scutellarin	Flavonoid	TNF	Huangqin
1254	HBIN043533	scutellarin	Flavonoid	PIM1	Huangqin
1255	HBIN043533	scutellarin	Flavonoid	MAPK14	Huangqin
1256	HBIN043533	scutellarin	Flavonoid	MAPK1	Huangqin
1257	HBIN043533	scutellarin	Flavonoid	RBPJ	Huangqin
1258	HBIN043533	scutellarin	Flavonoid	CCL2	Huangqin
1259	HBIN043533	scutellarin	Flavonoid	CRK	Huangqin
1260	HBIN043533	scutellarin	Flavonoid	AGT	Huangqin
1261	HBIN043533	scutellarin	Flavonoid	CASP3	Huangqin
1262	HBIN043533	scutellarin	Flavonoid	BCL2L1	Huangqin
1263	HBIN043533	scutellarin	Flavonoid	HES1	Huangqin
1264	HBIN043533	scutellarin	Flavonoid	TGFB1	Huangqin
1265	HBIN043533	scutellarin	Flavonoid	PRKCG	Huangqin
1266	HBIN043533	scutellarin	Flavonoid	AHSA1	Huangqin
1267	HBIN043533	scutellarin	Flavonoid	NOTCH1	Huangqin
1268	HBIN042438	rosmarinic acid	Phenolic acid	PRKAA2	Mixed
1269	HBIN042438	rosmarinic acid	Phenolic acid	ESR1	Mixed
1270	HBIN042438	rosmarinic acid	Phenolic acid	IL5	Mixed
1271	HBIN042438	rosmarinic acid	Phenolic acid	SMAD3	Mixed
1272	HBIN042438	rosmarinic acid	Phenolic acid	IDO1	Mixed
1273	HBIN042438	rosmarinic acid	Phenolic acid	STAT1	Mixed
1274	HBIN042438	rosmarinic acid	Phenolic acid	EIF6	Mixed
1275	HBIN042438	rosmarinic acid	Phenolic acid	CCND3	Mixed
1276	HBIN042438	rosmarinic acid	Phenolic acid	PINK1	Mixed
1277	HBIN042438	rosmarinic acid	Phenolic acid	AKT1	Mixed
1278	HBIN042438	rosmarinic acid	Phenolic acid	MAPK3	Mixed
1279	HBIN042438	rosmarinic acid	Phenolic acid	NFE2L2	Mixed
1280	HBIN042438	rosmarinic acid	Phenolic acid	C5	Mixed
1281	HBIN042438	rosmarinic acid	Phenolic acid	MAPK1	Mixed
1282	HBIN042438	rosmarinic acid	Phenolic acid	AR	Mixed
1283	HBIN042438	rosmarinic acid	Phenolic acid	CD86	Mixed
1284	HBIN042438	rosmarinic acid	Phenolic acid	NFATC3	Mixed
1285	HBIN042438	rosmarinic acid	Phenolic acid	MGAM	Mixed
1286	HBIN042438	rosmarinic acid	Phenolic acid	IGHG1	Mixed
1287	HBIN042438	rosmarinic acid	Phenolic acid	CCL11	Mixed
1288	HBIN042438	rosmarinic acid	Phenolic acid	IL2	Mixed
1289	HBIN042438	rosmarinic acid	Phenolic acid	IKBKB	Mixed
1290	HBIN042438	rosmarinic acid	Phenolic acid	RELA	Mixed
1291	HBIN042438	rosmarinic acid	Phenolic acid	CDKN1A	Mixed
1292	HBIN042438	rosmarinic acid	Phenolic acid	F2	Mixed
1293	HBIN042438	rosmarinic acid	Phenolic acid	CDK2	Mixed
1294	HBIN042438	rosmarinic acid	Phenolic acid	C3	Mixed
1295	HBIN042438	rosmarinic acid	Phenolic acid	CA2	Mixed
1296	HBIN042438	rosmarinic acid	Phenolic acid	GSK3B	Mixed
1297	HBIN042438	rosmarinic acid	Phenolic acid	IL4	Mixed
1298	HBIN042438	rosmarinic acid	Phenolic acid	CD247	Mixed
1299	HBIN042438	rosmarinic acid	Phenolic acid	SNCA	Mixed
1300	HBIN042438	rosmarinic acid	Phenolic acid	CCR3	Mixed
1301	HBIN042438	rosmarinic acid	Phenolic acid	CD80	Mixed
1302	HBIN042438	rosmarinic acid	Phenolic acid	CASP3	Mixed
1303	HBIN042438	rosmarinic acid	Phenolic acid	CCL3	Mixed
1304	HBIN042438	rosmarinic acid	Phenolic acid	PRSS1	Mixed
1305	HBIN042438	rosmarinic acid	Phenolic acid	HMOX1	Mixed
1306	HBIN042438	rosmarinic acid	Phenolic acid	DPP4	Mixed
1307	HBIN042438	rosmarinic acid	Phenolic acid	FGFR1	Mixed
1308	HBIN042438	rosmarinic acid	Phenolic acid	TNF	Mixed
1309	HBIN042438	rosmarinic acid	Phenolic acid	MAPK14	Mixed
1310	HBIN042438	rosmarinic acid	Phenolic acid	HMGB1	Mixed
1311	HBIN042438	rosmarinic acid	Phenolic acid	CCL2	Mixed
1312	HBIN042438	rosmarinic acid	Phenolic acid	PTGS2	Mixed
1313	HBIN042438	rosmarinic acid	Phenolic acid	FYN	Mixed
1314	HBIN042438	rosmarinic acid	Phenolic acid	PRKAA1	Mixed
1315	HBIN042438	rosmarinic acid	Phenolic acid	PPARG	Mixed
1316	HBIN030583	isochlorogenic acid c	Caffeoylquinic acid	PRSS1	Jinyinhua
1317	HBIN030583	isochlorogenic acid c	Caffeoylquinic acid	PRSS1	Niubangzi
1318	HBIN030583	isochlorogenic acid c	Caffeoylquinic acid	PRSS1	Lianqiao
1319	HBIN039065	peimisine	Alkaloid	NR3C1	Zhebeimu
1320	HBIN039065	peimisine	Alkaloid	ESR1	Zhebeimu
1321	HBIN039065	peimisine	Alkaloid	AR	Zhebeimu
1322	HBIN039065	peimisine	Alkaloid	NR3C2	Zhebeimu
1323	HBIN044393	sophoricoside	Flavonoid	F7	Mixed
1324	HBIN044393	sophoricoside	Flavonoid	CA2	Mixed
1325	HBIN044393	sophoricoside	Flavonoid	CCNA2	Mixed
1326	HBIN044393	sophoricoside	Flavonoid	PIM1	Mixed
1327	HBIN044393	sophoricoside	Flavonoid	AR	Mixed
1328	HBIN044393	sophoricoside	Flavonoid	PTGS2	Mixed
1329	HBIN024193	diosmin	Flavonoid	ESR1	Mixed
1330	HBIN024193	diosmin	Flavonoid	CHEK1	Mixed
1331	HBIN024193	diosmin	Flavonoid	NFKB1	Mixed
1332	HBIN024193	diosmin	Flavonoid	PTGS1	Mixed
1333	HBIN024193	diosmin	Flavonoid	IL1B	Mixed
1334	HBIN024193	diosmin	Flavonoid	DPEP1	Mixed
1335	HBIN024193	diosmin	Flavonoid	NCOA2	Mixed
1336	HBIN024193	diosmin	Flavonoid	IL6	Mixed
1337	HBIN024193	diosmin	Flavonoid	CCNA2	Mixed
1338	HBIN024193	diosmin	Flavonoid	AR	Mixed
1339	HBIN024193	diosmin	Flavonoid	ESR2	Mixed
1340	HBIN024193	diosmin	Flavonoid	NOS2	Mixed
1341	HBIN024193	diosmin	Flavonoid	IL2	Mixed
1342	HBIN024193	diosmin	Flavonoid	CDK2	Mixed
1343	HBIN024193	diosmin	Flavonoid	CA2	Mixed
1344	HBIN024193	diosmin	Flavonoid	GSK3B	Mixed
1345	HBIN024193	diosmin	Flavonoid	PIM1	Mixed
1346	HBIN024193	diosmin	Flavonoid	IL17A	Mixed
1347	HBIN024193	diosmin	Flavonoid	PRSS1	Mixed
1348	HBIN024193	diosmin	Flavonoid	NCOA1	Mixed
1349	HBIN024193	diosmin	Flavonoid	DPP4	Mixed
1350	HBIN024193	diosmin	Flavonoid	TNF	Mixed
1351	HBIN024193	diosmin	Flavonoid	MAPK14	Mixed
1352	HBIN024193	diosmin	Flavonoid	PTGS2	Mixed
1353	HBIN024193	diosmin	Flavonoid	PPARG	Mixed
1354	HBIN017212	astragalin	Flavonoid	ESR1	Jinyinhua
1355	HBIN017212	astragalin	Flavonoid	CHEK1	Jinyinhua
1356	HBIN017212	astragalin	Flavonoid	PTGS1	Jinyinhua
1357	HBIN017212	astragalin	Flavonoid	NCOA2	Jinyinhua
1358	HBIN017212	astragalin	Flavonoid	KCNH2	Jinyinhua
1359	HBIN017212	astragalin	Flavonoid	CCNA2	Jinyinhua
1360	HBIN017212	astragalin	Flavonoid	AR	Jinyinhua
1361	HBIN017212	astragalin	Flavonoid	ESR2	Jinyinhua
1362	HBIN017212	astragalin	Flavonoid	NOS2	Jinyinhua
1363	HBIN017212	astragalin	Flavonoid	PPARG	Jinyinhua
1364	HBIN017212	astragalin	Flavonoid	CDK2	Jinyinhua
1365	HBIN017212	astragalin	Flavonoid	F7	Jinyinhua
1366	HBIN017212	astragalin	Flavonoid	CA2	Jinyinhua
1367	HBIN017212	astragalin	Flavonoid	GSK3B	Jinyinhua
1368	HBIN017212	astragalin	Flavonoid	PIM1	Jinyinhua
1369	HBIN017212	astragalin	Flavonoid	KDR	Jinyinhua
1370	HBIN017212	astragalin	Flavonoid	PRSS1	Jinyinhua
1371	HBIN017212	astragalin	Flavonoid	MAPK14	Jinyinhua
1372	HBIN017212	astragalin	Flavonoid	PTGS2	Jinyinhua
1373	HBIN017212	astragalin	Flavonoid	DPP4	Jinyinhua
1374	HBIN017212	astragalin	Flavonoid	ESR1	Huangqin
1375	HBIN017212	astragalin	Flavonoid	CHEK1	Huangqin
1376	HBIN017212	astragalin	Flavonoid	PTGS1	Huangqin
1377	HBIN017212	astragalin	Flavonoid	NCOA2	Huangqin
1378	HBIN017212	astragalin	Flavonoid	KCNH2	Huangqin
1379	HBIN017212	astragalin	Flavonoid	CCNA2	Huangqin
1380	HBIN017212	astragalin	Flavonoid	AR	Huangqin
1381	HBIN017212	astragalin	Flavonoid	ESR2	Huangqin
1382	HBIN017212	astragalin	Flavonoid	NOS2	Huangqin
1383	HBIN017212	astragalin	Flavonoid	PPARG	Huangqin
1384	HBIN017212	astragalin	Flavonoid	CDK2	Huangqin
1385	HBIN017212	astragalin	Flavonoid	F7	Huangqin
1386	HBIN017212	astragalin	Flavonoid	CA2	Huangqin
1387	HBIN017212	astragalin	Flavonoid	GSK3B	Huangqin
1388	HBIN017212	astragalin	Flavonoid	PIM1	Huangqin
1389	HBIN017212	astragalin	Flavonoid	KDR	Huangqin
1390	HBIN017212	astragalin	Flavonoid	PRSS1	Huangqin
1391	HBIN017212	astragalin	Flavonoid	MAPK14	Huangqin
1392	HBIN017212	astragalin	Flavonoid	PTGS2	Huangqin
1393	HBIN017212	astragalin	Flavonoid	DPP4	Huangqin
1394	HBIN017212	astragalin	Flavonoid	ESR1	Lianqiao
1395	HBIN017212	astragalin	Flavonoid	CHEK1	Lianqiao
1396	HBIN017212	astragalin	Flavonoid	PTGS1	Lianqiao
1397	HBIN017212	astragalin	Flavonoid	NCOA2	Lianqiao
1398	HBIN017212	astragalin	Flavonoid	KCNH2	Lianqiao
1399	HBIN017212	astragalin	Flavonoid	CCNA2	Lianqiao
1400	HBIN017212	astragalin	Flavonoid	AR	Lianqiao
1401	HBIN017212	astragalin	Flavonoid	ESR2	Lianqiao
1402	HBIN017212	astragalin	Flavonoid	NOS2	Lianqiao
1403	HBIN017212	astragalin	Flavonoid	PPARG	Lianqiao
1404	HBIN017212	astragalin	Flavonoid	CDK2	Lianqiao
1405	HBIN017212	astragalin	Flavonoid	F7	Lianqiao
1406	HBIN017212	astragalin	Flavonoid	CA2	Lianqiao
1407	HBIN017212	astragalin	Flavonoid	GSK3B	Lianqiao
1408	HBIN017212	astragalin	Flavonoid	PIM1	Lianqiao
1409	HBIN017212	astragalin	Flavonoid	KDR	Lianqiao
1410	HBIN017212	astragalin	Flavonoid	PRSS1	Lianqiao
1411	HBIN017212	astragalin	Flavonoid	MAPK14	Lianqiao
1412	HBIN017212	astragalin	Flavonoid	PTGS2	Lianqiao
1413	HBIN017212	astragalin	Flavonoid	DPP4	Lianqiao
1414	HBIN043527	scutellarein	Flavonoid	ESR1	Huangqin
1415	HBIN043527	scutellarein	Flavonoid	PTGS1	Huangqin
1416	HBIN043527	scutellarein	Flavonoid	UGT1A3	Huangqin
1417	HBIN043527	scutellarein	Flavonoid	NCOA2	Huangqin
1418	HBIN043527	scutellarein	Flavonoid	CCNA2	Huangqin
1419	HBIN043527	scutellarein	Flavonoid	AR	Huangqin
1420	HBIN043527	scutellarein	Flavonoid	ESR2	Huangqin
1421	HBIN043527	scutellarein	Flavonoid	NOS2	Huangqin
1422	HBIN043527	scutellarein	Flavonoid	CDK2	Huangqin
1423	HBIN043527	scutellarein	Flavonoid	DYM	Huangqin
1424	HBIN043527	scutellarein	Flavonoid	CA2	Huangqin
1425	HBIN043527	scutellarein	Flavonoid	GSK3B	Huangqin
1426	HBIN043527	scutellarein	Flavonoid	UGT1A5	Huangqin
1427	HBIN043527	scutellarein	Flavonoid	PIM1	Huangqin
1428	HBIN043527	scutellarein	Flavonoid	PRSS1	Huangqin
1429	HBIN043527	scutellarein	Flavonoid	CYP1A1	Huangqin
1430	HBIN043527	scutellarein	Flavonoid	VEGFA	Huangqin
1431	HBIN043527	scutellarein	Flavonoid	MAPK14	Huangqin
1432	HBIN043527	scutellarein	Flavonoid	PTGS2	Huangqin
1433	HBIN043527	scutellarein	Flavonoid	PPARG	Huangqin
1434	HBIN022577	daidzein	Flavonoid	ESR1	Mixed
1435	HBIN022577	daidzein	Flavonoid	JUN	Mixed
1436	HBIN022577	daidzein	Flavonoid	TP53	Mixed
1437	HBIN022577	daidzein	Flavonoid	PTGS1	Mixed
1438	HBIN022577	daidzein	Flavonoid	STAT1	Mixed
